Pulsar,ATNF Period (s),ATNF Pdot,ATNF Spin Frequency (Hz),ATNF Fdot,ATNF DM,ATNF B_surf (G),ATNF B_LC (G),ATNF E_dot (ergs/s),ANTF Binary (type),Model,Probability Best,Min freq (MHz),Max freq (MHz),N data flux,Bandwidth fit?,L400 (mJy kpc^2),L1400 (mJy kpc^2),S150 (mJy),u_S150 (mJy),S300 (mJy),u_S300 (mJy),S5000 (mJy),u_S5000 (mJy),S10000 (mJy),u_S10000 (mJy),Age (Yr),a,u_a,c,u_c,vb,u_vb,a1,u_a1,a2,u_a2,vc,u_vc,vpeak,u_vpeak,beta,u_beta,lps_a,lps_u_a,lps_b,lps_u_b,lps_c,lps_u_c,SMART
J0147+5922,0.19632137543003358,2.5676349907858607e-16,5.093688844679,-6.6619e-15,40.111,227195860918.5481,1.5815794253090274e+22,1.339646636350095e+33,,broken_power_law,0.9992634629683165848,102.5,4920.0,10,True,28.922058959810542,8.466715928295018,28.246751786359777,4.243356875835014,9.880308712220462,0.7777722691029569,0.9089247574094425,0.04274539005807405,0.6135971011020814,0.06782835599692397,12114356.220262077,,,0.0026770181792815104,0.0002339929262165411,690810389.1040118,175837632.81413507,-1.5154569505302686,0.12753215900366333,-0.5668692032692209,0.12116173867749416,,,,,,,,,,,,,False
J0151-0635,1.464664549333674,4.425913626891812e-16,0.682750190448,-2.06313e-16,25.66,814742798595.15,2.3551732932943535e+25,5.560939380224087e+30,,broken_power_law,0.7701457693399098581,25.0,1408.0,12,True,4059.3001630394065,897.9744204923004,4.003803948706342,1.4767469947671172,5.635705165859113,1.5933480905208564,0.039569822432869356,0.06364610377858305,0.00559644200678736,0.013342487451427007,52432585.41623944,,,0.004470997489852069,0.0014817544752637871,737121232.493701,154621044.5151474,0.4932248059339704,0.2769331046498842,-2.821818775203022,1.1185036739329053,,,,,,,,,,,,,True
J0152-1637,0.8327416126877758,1.2992016095116276e-15,1.2008526831899,-1.87351e-15,11.92577,1052551578477.5288,5.591933728619083e+24,8.881891938510714e+31,,low_frequency_turn_over_power_law,0.65710402016747526677,35.1,1440.0,22,True,15.196717719409179,1.889061884974448,86.98882859036142,8.01185516274232,28.822235863953118,2.6116967709870775,0.26618081686162876,0.08660256825527612,0.08359789323037871,0.032854382181638504,10155463.615522157,-1.6709170860490148,0.10045057205094232,0.04744027566390402,0.004021214514593207,,,,,,,,,47094573.89633544,713015.2530801855,2.0999999999427574,1.8951152075238724,,,,,,,True
J0156+3949,1.8115606113139169,1.516169353990392e-16,0.55201023568,-4.62e-17,59.833,530334975853.257,2.900659192223476e+25,1.0068130659997316e+30,,simple_power_law,0.9999546271420501897,135.25,408.0,5,True,83.22076081962594,69.34761529623668,3.9720648580628324,2.0400477631012666,3.5908337903207213,0.7939961368948829,2.38413261774578,4.01386653396555,2.155308201231773,4.532236349703308,189308969.94015864,-0.14557030395881823,0.6073838605996666,0.0037209869783625077,0.0010786346346430338,,,,,,,,,,,,,,,,,,,False
J0157+6212,2.3517449364580285,1.889253727050131e-13,0.425216180759,-3.415937e-14,30.21,21329969328494.58,2.552399854279205e+27,5.73428628698496e+32,,simple_power_law,0.84425800260095695826,102.5,1408.0,8,True,12.001014695610683,6.035268054843759,6.446478562654451,1.573842876550337,4.407093004773943,0.7075365917182265,0.9413332896921487,0.3716344167665033,0.6435363611067181,0.32420060754366054,197226.81764677155,-0.5486839499521446,0.16460738829150526,0.0038715873587738996,0.0005502194733067369,,,,,,,,,,,,,,,,,,,False
J0206-4028,0.6305512595685335,1.1965618242943554e-15,1.585913888562,-3.0095e-15,12.9,878977480389.275,2.027340836973788e+24,1.884229013539864e+32,,simple_power_law,0.47299921605578360007,107.0,1440.0,14,False,14.489656128413543,1.5714353684967683,51.958963713531936,11.581130394014545,15.200678437288508,2.439005569548075,0.10357039474645655,0.036879313186833615,0.03029968562967909,0.01356796267648076,8349323.569735966,-1.7732369419650424,0.1417230159711863,0.009437005862949613,0.0013887442422055984,,,,,,,,,,,,,,,,,,,True
J0212+5222,0.3763863640605848,6.599259655548951e-15,2.65684439046,-4.6583e-14,38.21,1594830479887.3225,7.823552442064507e+23,4.885998279596986e+33,,simple_power_law,0.99993247196548540323,135.25,1400.0,5,False,3.5270611806181558,1.8528216200692722,2.4053039440556994,1.833632231047565,1.6845354576388094,0.5730052497912181,0.39683564710355407,0.7103226307331407,0.27792068443284373,0.6332172722158408,903659.2571657761,-0.5138684144272467,0.7080384071833792,0.0013915042906590862,0.0003569942829459773,,,,,,,,,,,,,,,,,,,False
J0214+5222,0.02457529479071,2.99e-19,40.691271804317154,-4.95078100714792e-16,22.0354,2743057684.016219,3.745579126363019e+17,7.953068385645201e+32,BT,low_frequency_turn_over_power_law,0.9999999896871599736,50.0,800.0,6,False,1.965395486311342,0.038590994832080214,20.708994982602146,0.9692808092073307,3.4452265836530107,0.550322086555346,0.0004965644172916033,0.0004616635276551338,5.447373257215477e-05,6.136279651678478e-05,1302247657.8322184,-3.1887292611177096,0.28496727137327515,0.014248770559374412,0.0014081885992704244,,,,,,,,,91958915.58940995,7156903.183914237,2.0999999942088214,1.8564727661197193,,,,,,,False
J0215+6218,0.5488798191549455,6.621170802410834e-16,1.821892452777,-2.19776e-15,84.0,610036759663.2333,9.280590766198033e+23,1.5807483541248505e+32,,simple_power_law,1.0,350.0,1400.0,4,False,41.95640027227411,23.982792380306282,16.187358059039923,17.02062983019572,11.879044860495648,11.73232622614067,3.382896681479592,4.670687422447588,2.4825287295894505,3.92135650350227,13134347.70659994,-0.44644870208323595,0.38421415565833605,0.008137645452372083,0.008159377184627647,,,,,,,,,,,,,,,,,,,False
J0218+4232,0.00232309053151224,7.73955e-20,430.4610545457476,-1.4341132252563645e-14,61.252,429082597.30408,49491102923002.05,2.4371207247677754e+35,ELL1,high_frequency_cut_off_power_law,0.99463357349475234326,106.5,1400.0,8,True,289.4935960216483,8.918374780255947,37.66740107180049,1.0964439936775598,32.3649770097262,2.148633549280848,0.0,0.0,0.0,0.0,475572202.275966,-0.03957753810600163,0.09072819550039245,0.04052440301147514,0.0036062504885016437,,,,,,,1433455809.5043921,13054279.69245243,,,,,,,,,,,False
J0231+7026,1.466820306151628,3.1099750190432445e-15,0.681746765985,-1.44545e-15,46.6794,2161309116666.631,6.275313880679518e+25,3.8903251125512857e+31,,simple_power_law,0.8878566989305324286,59.66,1408.0,8,True,7.420542146809079,1.1971365243532552,10.05061818699956,2.2103707995386843,3.662872412385494,0.4421838018196947,0.06088643869783502,0.029999950779940377,0.022189605897393962,0.013839803437374273,7472846.306500718,-1.456236886379192,0.1924033135788299,0.003851534109228318,0.0004781665222961763,,,,,,,,,,,,,,,,,,,False
J0250+5854,23.535378476,2.716e-14,0.04248922536001456,-4.9032878819211874e-17,45.281,25584412842861.098,3.068505045748103e+30,8.224811291403929e+28,,simple_power_law,0.99995431723789063305,100.0,1400.0,5,False,0.5136539043049183,0.009860690140094327,4.673540569728791,0.9290448501871239,0.5245294737075367,0.0926313385253585,7.316842484614317e-05,6.826994424903728e-05,8.211974370168798e-06,9.336134612836259e-06,13729586.522163013,-3.155420171296638,0.2973629401600568,0.0002612342803946369,5.627495605499031e-05,,,,,,,,,,,,,,,,,,,False
J0255-5304,0.44770847319884904,3.1289133095648354e-17,2.233596324088,-1.561e-16,15.9,119768993675.79048,9.888221113771185e+22,1.3764718241781172e+31,,simple_power_law,0.97032546034921596245,154.24,1360.0,7,False,39.23612373935588,11.940984941329813,43.44436117490215,11.499332951737737,22.49447821837841,4.125270671094693,1.555287760259805,0.6370261739874665,0.8052917732091276,0.4186610296011432,226708508.83662012,-0.9495980332056962,0.16903918418752234,0.015051868360584619,0.0023747046151232016,,,,,,,,,,,,,,,,,,,True
J0304+1932,1.387584446262276,1.2952352836766371e-15,0.7206768587625,-6.72713e-16,15.65677,1356606904704.8684,3.3344185994232535e+25,1.9139479988708576e+31,,low_frequency_turn_over_power_law,0.55615848784349342093,24.75,1408.0,18,False,14.0725997800336,2.7460309814301667,35.99089250220864,,31.160500087529226,,0.291495589281583,,0.039990201117824725,,16973710.621026084,-7.316357785532551,0.1563183727059978,1.1655000909745658e+22,1.1655000909745658e+22,,,,,,,,,170483980.1196669,17238083.283791512,0.13353380188650568,0.002769569581815845,,,,,,,True
J0323+3944,3.0320719563851606,6.356174615882365e-16,0.3298074763345,-6.9138e-17,26.18975,1404810161337.4326,3.602665811734253e+26,9.001959305689197e+29,,low_frequency_turn_over_power_law,0.88873981336688034904,25.0,1408.0,17,False,17.379210251727663,0.798917880617879,93.12452476227715,9.80126661591937,33.67788754431868,5.760526430231567,0.02105329801224103,0.027842976866237813,0.002418222158408798,0.00512041239697735,75580493.15724283,-3.34370538167074,1.7495739890429451,1.9239812749931389,10.072644409761304,,,,,,,,,81166493.17574178,11908974.251816332,0.6091034141642903,0.5115070668327355,,,,,,,False
J0332+5434,0.714519699725801,2.0482647498485117e-15,1.39954153872,-4.01197e-15,26.7641,1224193663746.5488,4.1084743109143614e+24,2.2166810395421576e+32,,low_frequency_turn_over_power_law,0.851327606163799544,25.0,22700.0,22,True,3525.8964434936206,492.0676284072912,2164.7826075546577,16.12508068079441,1637.879295740211,55.26531268174592,12.208024787314457,3.618677470371375,2.5567353629036274,0.9912892255610051,5527059.671226424,-2.429745579462457,0.14689640959716788,1.6610418294585712,0.15576210245369393,,,,,,,,,161497442.39989287,5584131.787245855,0.6997638355904212,0.01922246219780893,,,,,,,False
J0335+4555,0.26920054092953166,7.350451226412565e-18,3.7147027882896,-1.01429e-16,47.14571,45013723873.23488,8.079054810883247e+21,1.4874622485400427e+31,,simple_power_law,0.70523729390097855685,102.5,1408.0,9,True,27.9637690069855,5.885582010475947,15.92441901928822,4.992033404577649,6.7234197502663795,1.4509846904997121,0.2030685290424903,0.08068762323321778,0.08573719123869471,0.04408789165848426,580267123.5955154,-1.2439736121965566,0.18038825503900124,0.005012226366355371,0.0009523646903680356,,,,,,,,,,,,,,,,,,,False
J0340+4130,0.003299339366490734,7.047036932057687e-21,303.0909794113198,-6.4737e-16,49.5865,154300291.50932044,50984191957265.445,7.746139564817222e+33,,simple_power_law,1.0,400.0,1400.0,4,False,6.404247580415399,1.3209422955506043,8.577633707220777,7.697837244909588,3.581272082198609,2.1878949818159716,0.10336569909428481,0.06432884202049766,0.04315650505239933,0.039232049950130854,7417994015.189104,-1.2601075799467203,0.4229107835404153,0.0011319022802313257,0.0002922066762032865,,,,,,,,,,,,,,,,,,,False
J0343+5312,1.9344780672938544,1.3422430036880191e-14,0.516935299969,-3.58677e-15,67.3,5156410188543.781,3.434208949381432e+26,7.319804049723119e+31,,simple_power_law,0.9903509313873912756,102.5,1408.0,6,True,6.20276318572876,0.954635085033477,9.235562975613602,2.7528596956420492,3.2792480853485673,0.5736067116779524,0.0490381437111509,0.02267711834198617,0.017411850181570064,0.010481810573894692,2283487.8148848503,-1.493834856540494,0.206204150057253,0.0023045888255245504,0.0003266379049802963,,,,,,,,,,,,,,,,,,,False
J0348+0432,0.03912265690178056,2.407452873016325e-19,25.5606361937675,-1.5729e-16,40.46313,3105582322.5994334,1.7108656082985219e+18,1.5872031187909346e+32,ELL1,simple_power_law,1.0,135.25,1284.0,4,False,8.71207616512028,2.725855824021128,4.906430868248427,2.877672723475305,2.579661714429504,1.0202693526019917,0.18980505069229514,0.07749071460544035,0.09979409383812671,0.05981853111003285,2574758993.8665886,-0.9274920433450947,0.2795313256467088,0.0019018747698599145,0.0005823149928747862,,,,,,,,,,,,,,,,,,,False
J0357+5236,0.19703009803142257,4.765935990296714e-16,5.075366707885,-1.227674e-14,103.706,310091861136.1411,2.1821063606751986e+22,2.459859043783371e+33,,high_frequency_cut_off_power_law,0.84606634607176023355,102.5,1606.0,8,True,127.78242481007044,26.23130371690536,20.76909396648654,3.6883229646795512,12.607380327876571,1.2248617064716019,0.0,0.0,0.0,0.0,6550137.329936892,-0.6098751227298371,0.19016744951014583,0.01215365717967024,0.001373255221679786,,,,,,,2188011721.8608537,341915100.0355011,,,,,,,,,,,False
J0358+5413,0.1563841215590166,4.394962131539897e-15,6.3945110925,-1.79709e-13,57.142,838926425402.9874,2.951818611051034e+22,4.536667072420189e+34,,simple_power_law,0.55852407412713167556,65.0,22700.0,14,True,33.49622040112799,9.695319462545665,88.42054966054714,6.127661459578879,44.528767845720765,3.497793464640475,2.7507136357288346,0.7215026651101027,1.3852649566832596,0.4343022206322378,563772.0676953357,-0.989644011179604,0.07606110208481931,0.011157888532696206,0.0017939414290138586,,,,,,,,,,,,,,,,,,,False
J0401-7608,0.5452541866069086,1.5438007601297895e-15,1.83400700914,-5.1927e-15,21.7,928421326561.1903,1.384617964527205e+24,3.75970664929415e+32,,simple_power_law,0.86085751687159839385,154.24,3100.0,11,False,19.33782224432256,3.448917825061534,72.53252785116581,18.40426714779629,27.942634760833112,5.162372580751155,0.5818457891189212,0.239003985881706,0.22415190610535746,0.11545554119099138,5595949.61746037,-1.3761600680990749,0.16149842129983316,0.008855065089998816,0.0015585316629512938,,,,,,,,,,,,,,,,,,,True
J0406+6138,0.5945761650437441,5.573163749428881e-15,1.681870311647,-1.576474e-14,65.4053,1842063630062.5847,3.562172460798579e+24,1.0467405619906221e+33,,high_frequency_cut_off_power_law,0.9715677447881329032,102.5,1408.0,8,True,293.81706459405547,58.68099155312184,32.11456689683076,5.884811371649778,18.326738634938447,1.5654058318966773,0.0,0.0,0.0,0.0,1690330.8943654755,-0.7068485575148754,0.168084262138311,0.017792101077460307,0.0010310171826126042,,,,,,,2338607537.1598926,406792146.5392711,,,,,,,,,,,False
J0407+1607,0.02570173919463,7.9e-20,38.90787282632357,-1.1959198286168008e-16,35.593,1441932000.4385743,2.252268404395492e+17,1.8369582718873003e+32,BT,simple_power_law,1.0,135.25,1284.0,4,False,9.82354460973396,0.5108908033849725,55.621703877188246,1.10974314293217,10.835449799228547,0.3194093365867359,0.014171624848989721,0.0018724135450015739,0.0027607196277873247,0.00043789796954066403,5154677016.282945,-2.359888896323716,0.038570093127532123,0.004989077522761583,0.0001990513252013242,,,,,,,,,,,,,,,,,,,False
J0415+6954,0.39071508993862825,7.660117781051843e-17,2.559409722714,-5.01782e-16,27.44598,175064381710.0011,9.606521860621105e+22,5.070077878348972e+31,,simple_power_law,0.9346240726420514955,102.5,1408.0,8,True,8.495884541638736,0.9226322522861534,25.818116536860373,5.6405709811734015,7.558730061726229,0.8885474368166404,0.05165681196682031,0.01787063982294752,0.015123484974168684,0.006860065665252517,80814776.18312405,-1.772167984637214,0.1570866004718282,0.004974245056750444,0.00043598963151264287,,,,,,,,,,,,,,,,,,,False
J0417+35,0.6544,,1.528117359413203,,48.5336,,,,,simple_power_law,1.0,102.5,350.0,4,True,2.7939489842562573,0.40559637493336137,5.779498467595721,2.4283445650060145,1.986828192429881,0.47236107107219766,0.026057347016355228,0.04469851898609854,0.008957779288686308,0.018969906644713083,,-1.5404771808006632,0.5836035553602794,0.004034898187995433,0.0012724432333503018,,,,,,,,,,,,,,,,,,,False
J0418-4154,0.7571189450307722,1.319435806136959e-15,1.32079643042,-2.30176e-15,24.325,1011407495459.7275,4.038372125641216e+24,1.200205636134392e+32,,simple_power_law,0.999948865477547133,154.24,843.0,5,False,55.88629654792858,5.499649054413365,54.10521687548221,6.175842928181199,14.99987798311084,1.3770395052728839,0.08216168936052332,0.034468716556913165,0.022778123561178722,0.011685219140300195,9091632.766145239,-1.8508169416311564,0.13738598569380067,0.010671464755016504,0.0010805225622581094,,,,,,,,,,,,,,,,,,,True
J0421-0345,2.1613084945519363,1.1633759104673982e-15,0.462682676962,-2.4905e-16,44.61,1604605926498.4307,1.4904125550745712e+26,4.5491423039095225e+30,,simple_power_law,1.0,102.5,1400.0,4,False,12.276713039885323,2.3092961571906128,9.417061958984755,6.741059478372081,3.7363141575160466,1.3760208901662083,0.08768212098969975,0.13415965718267053,0.03478876441948878,0.06785713237847298,29434911.257984024,-1.3336612566751196,0.613943734390274,0.0027373935373234243,0.0008240949614042817,,,,,,,,,,,,,,,,,,,False
J0435+2749,0.3262794534509304,8.165350209783043e-18,3.064857408039,-7.67e-17,53.19,52231470090.08893,1.6691265116109476e+22,9.280371774036941e+30,,simple_power_law,0.92149015100370457176,102.5,1400.0,6,False,4.2302931724464745,0.5815143469368669,8.646720156327914,2.1271199264355003,2.884140627808808,0.4836086618466373,0.03346524251374105,0.010508446098940562,0.011162436601203082,0.004544306126496807,633112585.9414406,-1.58401148781098,0.14307665453273277,0.00199318968228822,0.00029318480054325467,,,,,,,,,,,,,,,,,,,False
J0437-4715,0.0057574519367126365,5.729214736380701e-20,173.6879458121843,-1.728361e-15,2.64476,581182714.4997799,1020449412237142.6,1.1851242195179168e+34,T2,broken_power_law,1.0,76.0,17000.0,45,True,8.894495115925688,2.7784294431108596,899.7414055845986,22.01064154824731,472.6348419242318,7.748707911959957,10.658432757095,1.0326059538813304,1.900586118904951,0.3611754775827669,1592213339.4397342,,,0.13715594964958266,0.00012193028613458057,2346881163.8631926,35318565.06917572,-0.9287844299317496,0.011640518757993157,-2.487479013317942,0.13630155796449128,,,,,,,,,,,,,True
J0448-2749,0.4504483308562931,1.4834695224561473e-16,2.220010446257,-7.3112e-16,26.22,261584365578.86084,2.1995536360501982e+23,6.407718422228129e+31,,simple_power_law,1.0,350.0,1360.0,4,False,3.687559227216986,6.765405758949323,0.700674207854135,0.3195234761744222,0.9802563051391291,0.2856074041454376,3.8302029103256414,2.2739961494689513,5.3585254184075435,4.176218055964333,48109671.44179711,0.48441522544983934,0.2786802267136217,0.0014673848110274116,0.00027780820742406126,,,,,,,,,,,,,,,,,,,False
J0450-1248,0.4380141493906399,1.026489270523791e-16,2.283031270545,-5.3503e-16,37.041,214571113731.45898,1.658912588069295e+23,4.822250103163157e+31,,high_frequency_cut_off_power_law,0.9002110588086369436,102.5,1408.0,11,True,38.8215141919619,3.0343973636437807,58.38197271586089,5.6045943007805805,19.74791503538533,1.2146646662298177,0.0,0.0,0.0,0.0,67608260.64258456,-1.4621061405147242,0.12348082944940231,0.01602566284624478,0.001459748609347846,,,,,,,2353405343.5725865,476288302.1253263,,,,,,,,,,,True
J0452-1759,0.5489392232937018,5.753107046225423e-15,1.821695294426,-1.909211e-14,39.903,1798304940827.3445,2.736679602897068e+24,1.3730596385623156e+33,,high_frequency_cut_off_power_law,0.83455107831976882427,102.5,1408.0,25,True,12.324720825798773,0.9566841380848462,99.67659825896337,5.2698592403882865,85.36926867486456,4.46279042000168,0.0,0.0,0.0,0.0,1511777.3902458767,-0.05231693998306976,0.05908028463468171,0.1055720414033954,0.00641483926001795,,,,,,,1490371150.2674742,21798389.167822123,,,,,,,,,,,True
J0454+5543,0.3407294362346444,2.3722704378591677e-15,2.93487997706,-2.04336e-14,14.59002,909781086713.2686,3.310958181401887e+23,2.3675271584251116e+33,,low_frequency_turn_over_power_law,0.5054598431584075291,25.0,4820.0,17,True,43.078783813170936,15.911659981738383,34.9845176601912,,34.1559886432211,,1.7612942286173061,,0.45901688006723596,,2275681.5841729445,-6.476792385202043,0.1261067323819125,1.3891534140082563e+25,1.3891534140082563e+25,,,,,,,,,200672944.5866992,28041793.738638416,0.10000000019913642,0.3189631789563264,,,,,,,False
J0459-0210,1.1330761236588236,1.3982535618344143e-15,0.88255323638,-1.0891e-15,21.02,1273715663385.3306,1.7046592571743138e+25,3.7946210069335144e+31,,broken_power_law,0.7446934411528054465,102.5,1360.0,8,True,0.05903226711254243,0.015085959731963585,53.335489447444964,7.407166580652214,5.79383822956261,1.2493669617392806,0.2835134960004609,1.3094348738037667,0.1903485155783368,1.3442325996116202,12839236.27534886,,,0.0028753849016566677,0.0007836763088351424,511139950.06143105,645461516.0682335,-3.2025045135080545,0.31007265774333925,-0.5747740937716033,3.258681637818333,,,,,,,,,,,,,True
J0502+4654,0.6385654815170677,5.582339283546806e-15,1.566010110074,-1.369006e-14,41.834,1910560575520.1436,4.576831824961136e+24,8.463688084497e+32,,high_frequency_cut_off_power_law,0.9278604138194030959,102.5,1408.0,8,True,19.75808948804728,4.417258993581278,18.79801495208991,5.162814542607434,13.415302322018904,1.7307853026591609,0.0,0.0,0.0,0.0,1812404.9816320036,-0.36053449117814845,0.22965419079742766,0.014572506187525175,0.0010186547386733013,,,,,,,1941323749.608773,200340758.33364248,,,,,,,,,,,False
J0517+2212,0.22236651519824963,1.1604685235336907e-17,4.497079963269,-2.3469e-16,18.705,51404525654.19269,5.199928279491023e+21,4.166629952943373e+31,,simple_power_law,1.0,135.25,1400.0,4,False,0.06881096984143888,0.0116294888538441,10.948725270465786,8.07698799135652,4.0941741188695975,2.0813133867760816,0.0755471503364111,0.03287689378335986,0.028250155156968906,0.018763513519503956,303600206.1928036,-1.4191185462863838,0.3323279682860877,0.002415252194601281,0.0009318916022712693,,,,,,,,,,,,,,,,,,,False
J0520-2553,0.2416421756731351,3.0092355386766885e-17,4.138350423366,-5.1536e-16,33.77,86290788617.50215,1.120135283411185e+22,8.419721118594278e+31,,simple_power_law,0.993724732821944734,154.24,1360.0,6,False,19.622000880488212,3.566284149299387,13.174604202017418,6.1431547156143225,5.128704522138616,1.6146055969936142,0.11141857057627556,0.0920184044401447,0.04337382117917909,0.04523469900928182,127227968.43065597,-1.3610932589054259,0.3280797769694297,0.002883442356133704,0.0008041651928413804,,,,,,,,,,,,,,,,,,,True
J0525+1115,0.3544375945137003,7.360515770634811e-17,2.8213711397405,-5.85907e-16,79.418,163445885485.7758,6.695471426272873e+22,6.526023644600197e+31,,broken_power_law,0.58161212441364562586,61.0,1408.0,17,True,66.75443720501394,6.225049121937912,42.936468371990316,5.584377524878601,24.753848206822436,1.4818694656825737,0.15252849959819836,0.01866635028965616,0.03934628204892399,0.007285488496360018,76295262.24474524,,,0.025218043743090838,0.001533160423104779,427239484.91373575,45715588.220155716,-0.794550708473875,0.1467030551126105,-1.954779609502838,0.09098215102823193,,,,,,,,,,,,,True
J0528+2200,3.7455392503014053,4.005297850669072e-14,0.266984253314,-2.855e-15,50.8695,12394373044345.873,5.99177433204538e+27,3.009203074066586e+31,,broken_power_law,0.608965569187689737,39.0,22700.0,21,False,54.852488483307006,11.28336853310964,37.109024512640275,5.393862544376217,37.143111703656615,4.979810250082096,0.3311305704490079,0.14590690863904837,0.05993367878711929,0.03935195809934692,1481649.8185598915,,,0.0371993927773894,0.009565095735798312,737039222.845889,105191939.01685631,0.001324606331823938,0.15949745576160188,-2.465961372803512,0.32692733413007447,,,,,,,,,,,,,True
J0533+0402,0.9630178250569573,1.6002344482917597e-16,1.03840237842,-1.7255e-16,83.7,397245465817.6169,3.2639970203038474e+24,7.073597996204257e+30,,high_frequency_cut_off_power_law,0.9652849899781011933,102.5,1360.0,7,False,23.357749637982188,2.4975543396992292,6.056659184564537,0.8001822978721768,5.393389745219361,0.6991717043493539,0.0,0.0,0.0,0.0,95349132.87067366,-6.538172780956586e-14,0.49343248655146504,0.006719928623909066,0.0009015475522218112,,,,,,,1519728233.7958283,45488445.229020715,,,,,,,,,,,False
J0534+2200,0.033392412302258895,4.209716096219071e-13,29.946923,-3.77535e-10,56.77118,3794025795561.3936,1.299665195541336e+21,4.4634344638985064e+38,,low_frequency_turn_over_power_law,0.9892985515237017191,102.5,1408.0,10,False,2445.7219303544352,46.894732412846516,24.80182656710589,4.965319225448868,803.3490478558598,123.60590604914883,0.08556365933728591,0.05828676405540748,0.005677543651304737,0.0051280803624059205,1256.785100433024,-3.919323581640508,0.3237767007602155,2.0962278372884913,0.41992724974104056,,,,,,,,,301386435.0213819,5278459.555523157,2.0999999999846346,1.4238265080320174,,,,,,,True
J0536-7543,1.245856132913541,5.777130229583847e-16,0.802660896055,-3.722e-16,18.58,858499416553.0494,1.5273251912689383e+25,1.179419247869252e+31,,simple_power_law,0.8394787617552569303,400.0,3100.0,12,False,1.4229795970386483,0.17790665339868358,354.4214655086874,168.93109262764753,112.17375697593958,36.8737386780674,1.0518438696558303,0.28576733853435105,0.3329066946948587,0.13968797437894784,34168174.3136459,-1.6597307859965422,0.21334922441665738,0.01272113587480975,0.000621516666151331,,,,,,,,,,,,,,,,,,,False
J0538+2817,0.1431582589117747,3.6694514834080876e-15,6.985276348019,-1.7904753e-13,39.57,733430146897.8168,1.9796837041051074e+22,4.937551779478461e+34,,simple_power_law,0.9999560857400868752,102.5,4820.0,5,False,13.862742778556118,3.2221605340285446,25.710383341541675,2.1539040942524834,11.467917598608866,0.5208507233013068,0.43285164302126294,0.06576656146595862,0.19307012690743688,0.037833529848322535,618132.0968831168,-1.1647476774891043,0.06457218405817278,0.004254049841786046,0.0001625043488241414,,,,,,,,,,,,,,,,,,,False
J0543+2329,0.24597476889006475,1.5422691027959168e-14,4.06545762605,-2.549054e-13,77.7026,1970948779125.2957,2.6985772137178074e+23,4.0911764552987205e+34,,broken_power_law,0.99773881240017481264,102.5,4820.0,13,True,69.97205055470323,25.167737369535082,35.07988757811769,6.295335511720537,30.342241032845415,2.618900043211119,1.4792301783697324,0.18104060786885834,0.5148434696614723,0.10254681017044345,252694.8786853595,,,0.025389252456705234,0.0016776455583378553,784705137.0796764,87547947.05042607,-0.20931647949649348,0.14412511804749373,-1.5226407886007722,0.11860793760667532,,,,,,,,,,,,,False
J0600-5756,2.261364513,2.78e-15,0.44221088384966617,-5.436302949103862e-16,30.0,2537217291925.8135,2.6993376224444175e+26,9.490581320028085e+30,,simple_power_law,1.0,154.24,408.0,4,False,0.7774601448180299,0.03515785764763556,28.708003207047742,3.2071633997970364,5.176211599558627,1.9642210773219035,0.0049457458064030265,0.009878612242555354,0.0008917452957956682,0.002138882188096984,12888186.558897989,-2.471484487074883,0.5783222197867983,0.008054308083664193,0.0022659255949358933,,,,,,,,,,,,,,,,,,,True
J0601-0527,0.39596916954318157,1.3020976537445312e-15,2.52544914331,-8.30464e-15,80.538,726611794052.48,4.15025124434704e+23,8.279787195353791e+32,,low_frequency_turn_over_power_law,0.88382171792915931174,102.5,3100.0,14,True,90.51697436453819,10.904251549601778,58.63574016635375,11.173152413965893,30.82241256582994,4.96650933950658,0.21807484356239046,0.10524960428350652,0.05532226160505575,0.049385707902242136,4818189.242584353,-2.0117357883812383,0.8181593252805069,0.018424605325843807,0.031273305434621916,,,,,,,,,111850114.85723884,107020136.7649354,0.9971516368221358,1.4124381508064874,,,,,,,True
J0611+30,1.41209,,0.7081701591258347,,45.2551,,,,,simple_power_law,0.9998727735498388336,59.67,400.0,5,False,1.8948994384855042,0.1336365795001757,12.954233322770518,4.633908895769104,2.9867840621619526,1.467216590065707,0.007741849825727895,0.011452745929248208,0.0017849943794427511,0.0031094206313654815,,-2.116758791370221,0.38791587682655515,0.0121697521950574,0.004383373684195598,,,,,,,,,,,,,,,,,,,False
J0612+3721,0.2979823265718391,5.94680925871998e-17,3.3559037259175,-6.69735e-16,27.15495,134706091770.14044,3.2790390111204178e+22,8.873035632158545e+31,,simple_power_law,0.9156903899932502533,59.66,1408.0,8,True,3.370500957513825,1.5413401654208436,21.728227601601418,6.423924766376161,14.093438985934645,2.402765238311875,2.4317294037421684,1.4762409644982464,1.577276831333339,1.2157881101695538,79391230.83182204,-0.6245468055802615,0.24160196465569386,0.014400303017961127,0.0025204919552834206,,,,,,,,,,,,,,,,,,,False
